timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603281815638,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-452,text,true,,347,0,1000,1000,null,0,0,0
1603281814143,1494,Read lists,200,,Ultimate Thread Group(ToDoList) 1-444,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1494,0,0
1603281815638,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-444,text,true,,347,0,1000,1000,null,0,0,0
1603281814138,1501,Read lists,200,,Ultimate Thread Group(ToDoList) 1-448,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1501,0,1
1603281815640,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-448,text,true,,347,0,1000,1000,null,0,0,0
1603281814276,1366,Read lists,200,,Ultimate Thread Group(ToDoList) 1-673,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1366,0,0
1603281815646,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-673,text,true,,347,0,1000,1000,null,0,0,0
1603281814421,1226,Read lists,200,,Ultimate Thread Group(ToDoList) 1-640,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1226,0,0
1603281815649,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-640,text,true,,347,0,1000,1000,null,0,0,0
1603281814276,1372,Read lists,200,,Ultimate Thread Group(ToDoList) 1-671,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1372,0,0
1603281815649,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-671,text,true,,347,0,1000,1000,null,0,0,0
1603281814418,1231,Read lists,200,,Ultimate Thread Group(ToDoList) 1-988,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1231,0,0
1603281814421,1228,Read lists,200,,Ultimate Thread Group(ToDoList) 1-644,text,true,,3888,157,1000,1000,http://localhost:8901/todolists/viewAll,1227,0,0
1603281815650,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-644,text,true,,347,0,1000,1000,null,0,0,0
1603281814419,1233,Read lists,200,,Ultimate Thread Group(ToDoList) 1-167,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1233,0,1
1603281815653,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-167,text,true,,347,0,999,999,null,0,0,0
1603281814422,1231,Read lists,200,,Ultimate Thread Group(ToDoList) 1-164,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1231,0,1
1603281815655,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-164,text,true,,347,0,999,999,null,0,0,0
1603281814008,1647,Read lists,200,,Ultimate Thread Group(ToDoList) 1-578,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1647,0,0
1603281814420,1235,Read lists,200,,Ultimate Thread Group(ToDoList) 1-166,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1235,0,1
1603281815656,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-578,text,true,,347,0,999,999,null,0,0,0
1603281815656,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-166,text,true,,347,0,999,999,null,0,0,0
1603281814279,1379,Read lists,200,,Ultimate Thread Group(ToDoList) 1-307,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1379,0,1
1603281815659,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-307,text,true,,347,0,999,999,null,0,0,0
1603281814150,1514,Read lists,200,,Ultimate Thread Group(ToDoList) 1-436,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1514,0,1
1603281814147,1517,Read lists,200,,Ultimate Thread Group(ToDoList) 1-439,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1517,0,1
1603281815666,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-436,text,true,,347,0,999,999,null,0,0,0
1603281815666,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-439,text,true,,347,0,999,999,null,0,0,0
1603281814429,1237,Read lists,200,,Ultimate Thread Group(ToDoList) 1-157,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1237,0,1
1603281815667,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-157,text,true,,347,0,999,999,null,0,0,0
1603281814284,1383,Read lists,200,,Ultimate Thread Group(ToDoList) 1-302,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1383,0,1
1603281815668,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-302,text,true,,347,0,999,999,null,0,0,0
1603281814427,1241,Read lists,200,,Ultimate Thread Group(ToDoList) 1-159,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1241,0,1
1603281815669,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-159,text,true,,347,0,999,999,null,0,0,0
1603281813723,1948,Read lists,200,,Ultimate Thread Group(ToDoList) 1-963,text,true,,3888,157,999,999,http://localhost:8901/todolists/viewAll,1948,0,0
1603281814150,1523,Read lists,200,,Ultimate Thread Group(ToDoList) 1-998,text,true,,3888,157,998,998,http://localhost:8901/todolists/viewAll,1523,0,0
1603281814433,1242,Read lists,200,,Ultimate Thread Group(ToDoList) 1-635,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1242,0,0
1603281815676,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-635,text,true,,347,0,997,997,null,0,0,0
1603281813874,1805,Read lists,200,,Ultimate Thread Group(ToDoList) 1-712,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1805,0,0
1603281814434,1245,Read lists,200,,Ultimate Thread Group(ToDoList) 1-152,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1245,0,1
1603281815680,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-712,text,true,,347,0,997,997,null,0,0,0
1603281815680,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-152,text,true,,347,0,997,997,null,0,0,0
1603281814432,1248,Read lists,200,,Ultimate Thread Group(ToDoList) 1-154,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1248,0,1
1603281815682,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-154,text,true,,347,0,997,997,null,0,0,0
1603281814435,1247,Read lists,200,,Ultimate Thread Group(ToDoList) 1-151,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1247,0,1
1603281815683,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-151,text,true,,347,0,997,997,null,0,0,0
1603281814434,1248,Read lists,200,,Ultimate Thread Group(ToDoList) 1-153,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1248,0,0
1603281815684,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-153,text,true,,347,0,997,997,null,0,0,0
1603281814432,1252,Read lists,200,,Ultimate Thread Group(ToDoList) 1-630,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1250,0,1
1603281815685,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-630,text,true,,346,0,997,997,null,0,0,0
1603281814291,1393,Read lists,200,,Ultimate Thread Group(ToDoList) 1-295,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1393,0,1
1603281815686,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-295,text,true,,347,0,997,997,null,0,0,0
1603281814295,1395,Read lists,200,,Ultimate Thread Group(ToDoList) 1-291,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1395,0,1
1603281815691,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-291,text,true,,347,0,997,997,null,0,0,0
1603281814295,1397,Read lists,200,,Ultimate Thread Group(ToDoList) 1-294,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1396,0,0
1603281815693,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-294,text,true,,346,0,997,997,null,0,0,0
1603281814439,1255,Read lists,200,,Ultimate Thread Group(ToDoList) 1-147,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1255,0,1
1603281815696,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-147,text,true,,347,0,997,997,null,0,0,0
1603281814441,1256,Read lists,200,,Ultimate Thread Group(ToDoList) 1-145,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1256,0,1
1603281814442,1255,Read lists,200,,Ultimate Thread Group(ToDoList) 1-144,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1255,0,1
1603281815699,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-145,text,true,,347,0,997,997,null,0,0,0
1603281815699,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-144,text,true,,347,0,997,997,null,0,0,0
1603281814300,1398,Read lists,200,,Ultimate Thread Group(ToDoList) 1-662,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1398,0,1
1603281815699,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-662,text,true,,347,0,997,997,null,0,0,0
1603281814296,1405,Read lists,200,,Ultimate Thread Group(ToDoList) 1-290,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1405,0,1
1603281815703,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-290,text,true,,346,0,997,997,null,0,0,0
1603281814437,1266,Read lists,200,,Ultimate Thread Group(ToDoList) 1-149,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1266,0,2
1603281814159,1544,Read lists,200,,Ultimate Thread Group(ToDoList) 1-974,text,true,,3888,157,997,997,http://localhost:8901/todolists/viewAll,1544,0,1
1603281815704,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-149,text,true,,347,0,997,997,null,0,0,0
1603281814032,1672,Read lists,200,,Ultimate Thread Group(ToDoList) 1-554,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1672,0,0
1603281815706,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-554,text,true,,347,0,996,996,null,0,0,0
1603281814440,1267,Read lists,200,,Ultimate Thread Group(ToDoList) 1-634,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1267,0,1
1603281815708,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-634,text,true,,347,0,996,996,null,0,0,0
1603281814303,1408,Read lists,200,,Ultimate Thread Group(ToDoList) 1-283,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1408,0,1
1603281815713,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-283,text,true,,347,0,996,996,null,0,0,0
1603281814447,1266,Read lists,200,,Ultimate Thread Group(ToDoList) 1-139,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1265,0,1
1603281815714,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-139,text,true,,347,0,996,996,null,0,0,0
1603281814448,1266,Read lists,200,,Ultimate Thread Group(ToDoList) 1-628,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1266,0,0
1603281815716,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-628,text,true,,347,0,996,996,null,0,0,0
1603281814446,1271,Read lists,200,,Ultimate Thread Group(ToDoList) 1-142,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1271,0,1
1603281815719,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-142,text,true,,347,0,996,996,null,0,0,0
1603281814447,1272,Read lists,200,,Ultimate Thread Group(ToDoList) 1-141,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1271,0,1
1603281815720,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-141,text,true,,347,0,996,996,null,0,0,0
1603281814449,1271,Read lists,200,,Ultimate Thread Group(ToDoList) 1-631,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1271,0,1
1603281814449,1272,Read lists,200,,Ultimate Thread Group(ToDoList) 1-137,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1271,0,1
1603281815722,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-137,text,true,,347,0,996,996,null,0,0,0
1603281815722,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-631,text,true,,347,0,996,996,null,0,0,0
1603281814448,1273,Read lists,200,,Ultimate Thread Group(ToDoList) 1-138,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1273,0,1
1603281815723,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-138,text,true,,347,0,996,996,null,0,0,0
1603281814452,1272,Read lists,200,,Ultimate Thread Group(ToDoList) 1-134,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1272,0,1
1603281815726,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-134,text,true,,347,0,996,996,null,0,0,0
1603281814450,1277,Read lists,200,,Ultimate Thread Group(ToDoList) 1-136,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1276,0,1
1603281815729,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-136,text,true,,347,0,996,996,null,0,0,0
1603281814455,1275,Read lists,200,,Ultimate Thread Group(ToDoList) 1-131,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1275,0,1
1603281815732,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-131,text,true,,347,0,996,996,null,0,0,0
1603281814314,1419,Read lists,200,,Ultimate Thread Group(ToDoList) 1-273,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1419,0,0
1603281815734,1,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-273,text,true,,347,0,996,996,null,0,0,0
1603281814037,1696,Read lists,200,,Ultimate Thread Group(ToDoList) 1-549,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1696,0,0
1603281815735,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-549,text,true,,347,0,996,996,null,0,0,0
1603281814316,1421,Read lists,200,,Ultimate Thread Group(ToDoList) 1-270,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1421,0,1
1603281815739,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-270,text,true,,347,0,996,996,null,0,0,0
1603281814454,1284,Read lists,200,,Ultimate Thread Group(ToDoList) 1-133,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1284,0,0
1603281815740,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-133,text,true,,346,0,996,996,null,0,0,0
1603281813902,1838,Read lists,200,,Ultimate Thread Group(ToDoList) 1-685,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1838,0,1
1603281815742,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-685,text,true,,347,0,996,996,null,0,0,0
1603281814454,1289,Read lists,200,,Ultimate Thread Group(ToDoList) 1-132,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1289,0,1
1603281815745,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-132,text,true,,347,0,996,996,null,0,0,0
1603281814461,1283,Read lists,200,,Ultimate Thread Group(ToDoList) 1-125,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1283,0,1
1603281815746,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-125,text,true,,347,0,996,996,null,0,0,0
1603281814318,1429,Read lists,200,,Ultimate Thread Group(ToDoList) 1-268,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1429,0,1
1603281814458,1290,Read lists,200,,Ultimate Thread Group(ToDoList) 1-920,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1290,0,1
1603281815749,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-268,text,true,,347,0,996,996,null,0,0,0
1603281814179,1569,Read lists,200,,Ultimate Thread Group(ToDoList) 1-407,text,true,,3888,157,996,996,http://localhost:8901/todolists/viewAll,1569,0,1
1603281815749,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-407,text,true,,347,0,995,995,null,0,0,0
1603281814458,1293,Read lists,200,,Ultimate Thread Group(ToDoList) 1-128,text,true,,3888,157,995,995,http://localhost:8901/todolists/viewAll,1293,0,1
1603281815753,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-128,text,true,,347,0,995,995,null,0,0,0
1603281814462,1290,Read lists,200,,Ultimate Thread Group(ToDoList) 1-124,text,true,,3888,157,995,995,http://localhost:8901/todolists/viewAll,1290,0,1
1603281815754,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-124,text,true,,347,0,995,995,null,0,0,0
1603281814181,1575,Read lists,200,,Ultimate Thread Group(ToDoList) 1-405,text,true,,3888,157,995,995,http://localhost:8901/todolists/viewAll,1575,0,1
1603281815757,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-405,text,true,,347,0,995,995,null,0,0,0
1603281813910,1846,Read lists,200,,Ultimate Thread Group(ToDoList) 1-973,text,true,,3888,157,995,995,http://localhost:8901/todolists/viewAll,1846,0,0
1603281814323,1438,Read lists,200,,Ultimate Thread Group(ToDoList) 1-795,text,true,,3888,157,994,994,http://localhost:8901/todolists/viewAll,1438,0,0
1603281815763,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-795,text,true,,347,0,994,994,null,0,0,0
1603281814467,1295,Read lists,200,,Ultimate Thread Group(ToDoList) 1-119,text,true,,3888,157,994,994,http://localhost:8901/todolists/viewAll,1295,0,1
1603281815763,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-119,text,true,,347,0,994,994,null,0,0,0
1603281814463,1301,Read lists,200,,Ultimate Thread Group(ToDoList) 1-123,text,true,,3888,157,994,994,http://localhost:8901/todolists/viewAll,1297,0,1
1603281815765,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-123,text,true,,347,0,994,994,null,0,0,0
1603281814470,1296,Read lists,200,,Ultimate Thread Group(ToDoList) 1-117,text,true,,3888,157,994,994,http://localhost:8901/todolists/viewAll,1296,0,0
1603281815767,0,check jmeter variables for auth_token,200,OK,Ultimate Thread Group(ToDoList) 1-117,text,true,,347,0,994,994,null,0,0,0
